"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","delta_max_min","min","cluster"
"Dicer1",0.780887624610704,1,0.97903902945661,0.92436118145276,0.908583946738897,0.571405416752375,0.452236596002203,0.519119557517345,0.362379511248013,0.329934202390884,0.384204368184011,0.341275305378599,0.146566733434074,0.156599364959675,0.158337575988791,0.232991291654911,0.232903746270552,0.106466192853322,0.243853545543675,0.0702747490786899,0,0.0858759739872482,0.100182299125111,2.71628180696554,11.5950218418689,5
"Dlg3",0.874892690269839,1,0.989079776764785,0.971050063623609,0.940305117502206,0.680747662811123,0.57793550624846,0.647961469564429,0.463276454178042,0.422256403612978,0.534472740458085,0.454700802313162,0.210258722389385,0.234729793769049,0.280478548134663,0.261681846040175,0.30437850347826,0.170570648364816,0.333691542015157,0.0777215022779999,0,0.14213709892617,0.168082242291018,2.65152610238106,9.66825134213342,5
"Dna2",0.890246783743097,1,0.988314130375193,0.993825537254027,0.944158975029154,0.551473074550088,0.448503015682161,0.47844469745744,0.416174979857505,0.300199531650786,0.379785216579654,0.330967612745467,0.163331919372107,0.169392828437095,0.249875460385999,0.169269250895218,0.195448949453932,0.0868481531613004,0.359921668707135,0.0603462248443569,0,0.1081961873722,0.122053435552793,2.46158769706622,9.61157082460011,5
"Dpf1",0.939525464426007,0.963967692043139,1,0.973662935256097,0.918487655422648,0.640440171440714,0.539095147529611,0.680387484753787,0.494169284435494,0.316160171848696,0.451124607205729,0.313894831140335,0.195582565484448,0.15581178175451,0.247431924902483,0.239723054186065,0.297959438652965,0.16617349057115,0.27537697370715,0.117896648017299,0.12584457857616,0,0.122545404726777,2.46484306914306,8.02057605692485,5
"Dyrk3",0.943840878028334,0.957281991705215,0.888764835194635,1,0.89435841730263,0.715738036396362,0.562986368344874,0.507459928987072,0.654738982124292,0.317300280278876,0.323050062790373,0.366383831650969,0,0.010841374638607,0.285625268140805,0.0991118442005377,0.187533659747724,0.0507276848464514,0.604245463354317,0.1932607483582,0.0400644367571011,0.118232356333456,0.0518964028774568,2.25513586669448,5.76743043206217,5
"Ehd3",0.920668987635119,0.954822005307884,0.969261426220359,1,0.967088845650363,0.835471859746951,0.767083005649808,0.760387063770585,0.533424603759593,0.489470208038237,0.587921442025969,0.472834600375454,0.297149775574821,0.289491563413417,0.311443463690502,0.32815611949504,0.427568424858684,0.305361512363792,0.482828077540288,0.167971379288304,0.0751513760395704,0,0.0577693185968486,2.4992824148375,7.69059566052687,5
"Eldr",0.885433011636229,0.944345648782243,1,0.908610971015094,0.840024683187186,0.546479348476552,0.475152831946308,0.451204239640325,0.249976421520475,0.26687873322295,0.278141666798078,0.351243874578378,0.179277599661296,0.334878880185974,0.301557442020526,0.321264427908367,0.349241633803979,0.0282154307404756,0.153330859808965,0.0351061811452583,0.182009643189026,0,0.0276730011860858,2.34165079823241,6.49108366936159,5
"Elovl2",0.900937575214676,0.968774450602223,1,0.984655044835125,0.968518530731177,0.620183248659702,0.589331921101784,0.586813903883263,0.517159960067088,0.401323726086249,0.408792155873157,0.384431702030559,0.223631007190276,0.23990613122342,0.239934769071244,0.265352148629884,0.207011902536231,0.162517747559798,0.29510878742868,0.0640596123712156,0,0.0154704495184613,0.0498091674330163,3.11900647977209,6.66289468732421,5
"Eme1",0.913320274254215,0.996918984197199,0.994886437016148,1,0.977519986431819,0.482327169613287,0.429186163358955,0.487334035049273,0.440138851038564,0.279732954054149,0.339441033712524,0.280261186686095,0.15391328899641,0.182428468999217,0.215422538983884,0.193354287333766,0.204151918613156,0.0913116679299184,0.369740388455294,0.0699449003854322,0.0337379698835532,0.0347043306470718,0,2.48179725317011,8.77748473501321,5
"Exo1",0.863584220769384,1,0.953782383484382,0.944609809080087,0.922311817529185,0.505927965624285,0.358930496433361,0.497992374320929,0.439598554590206,0.351957226461292,0.324512154256321,0.288033029168268,0.129054256630847,0.128490069409696,0.210307427999309,0.196053474544207,0.189748033303156,0.147982720022026,0.28953151207234,0.0570436790921288,0.0347312783257547,0,0.0242277951708004,2.46299781260954,9.59524976741328,5
"Eya4",0.961969946765706,0.99599292900803,1,0.810839696738464,0.915735203509947,0.797818076179351,0.673134564856084,0.71443379652201,0.419476861154033,0.396315795954442,0.481417071417169,0.459021101384926,0.198099146451085,0.250802035430795,0.248644825277126,0.248644864226055,0.245776445309037,0.141890835121898,0.332973020930239,0.129982605796188,0.0697007222403116,0.0275822754177133,0,3.18349266819132,8.63453669410853,5
"Fbxo44",0.912062202804004,0.913482611642964,1,0.759049602401587,0.795339578105285,0.95494462489669,0.810882337558884,0.504328847923723,0.641622463457817,0.578360883489426,0.466419730903751,0.431469762200904,0.381906341994518,0.560432030135788,0.328781743050015,0.354092426549163,0.140165817209843,0.351176054025773,0.044019537958062,0,0.0391886175852393,0.180075235669429,0.383437403243278,2.6734378704893,5.39416176661473,5
"Fech",1,0.87322136999332,0.959344690943072,0.891444127990165,0.849615061324196,0.591560531772971,0.424123269469051,0.383834147169039,0.0726941920646793,0.343384913208285,0.632293084306538,0.454687447818148,0.125425723795755,0.229385419407806,0.29845622491262,0,0.232922308848519,0.188033753459623,0.0306341218237639,0.450029712222725,0.636952593097566,0.251978873387871,0.0992029450059384,0.908893104604807,9.97688995072668,5
"Fign",0.901995059048648,0.989710731581243,1,0.95054249036532,0.987097301178119,0.574279398229016,0.456234453190096,0.477290217014749,0.501729806796613,0.384277957845719,0.332799490591044,0.363555735874625,0.189795510759716,0.265697754961094,0.219915506325659,0.338921303375392,0.182601505056344,0.101643101489639,0.253432291667029,0.0449586768243457,0.0986613339203776,0.0268189244528673,0,2.92848484752435,7.76793513203854,5
"Fnbp1l",0.882371050169518,1,0.997468273864826,0.965585627092551,0.972048066421569,0.772426610196739,0.672794789155694,0.653763888930412,0.433633742643639,0.492279520321275,0.510873002569785,0.467780788875306,0.236073923393594,0.225031491703391,0.301690074867296,0.284720617956681,0.309112451623232,0.200522928553221,0.296766216061929,0.0736457544481394,0,0.112770741131856,0.111037736878568,2.61676679586085,11.6351792949269,5
"Fubp1",0.893269382091746,0.983693619710515,1,0.951630663538775,0.976061493181042,0.699100167328675,0.539249001390119,0.504647674667336,0.341256730987358,0.375472701584238,0.438955287047109,0.418721277944893,0.182601655578348,0.252004709318021,0.237681186740976,0.214309691813453,0.242222634875186,0.119909798342697,0.213778726864182,0.0269107661552443,0,0.0889291566625807,0.0793659284005929,2.40497180502649,12.5561816186782,5
"Gdf11",0.890578948162354,0.995239970675574,1,0.989664711923233,0.952100086940989,0.661592506286631,0.52481327057047,0.557445073288513,0.445359528208481,0.366061597224271,0.451626667457541,0.368635082096694,0.210587577661163,0.201346724091351,0.232366915341184,0.224054417309318,0.274351955365799,0.213974596805101,0.299389298059508,0.129386062879645,0.0524636484342349,0,0.091591015006662,2.88429627913417,8.36911820243337,5
"Gdpd1",0.874418973777061,1,0.942513195318826,0.921435097541782,0.897297621929958,0.777477150381163,0.687139779094804,0.649786614159902,0.527361775750335,0.524620442539982,0.479338689968389,0.475113555973663,0.189341601559745,0.189727593916959,0.302326740935087,0.295410341631547,0.272729861318137,0.184974828009084,0.462571805698385,0.0716323770918001,0.0692091927529893,0,0.0387160661347504,2.37368089473455,7.65627155521271,5
"Gja1",0.842351733762737,0.985458483911814,0.977219310776397,0.99360552760766,1,0.59323828487278,0.500106705626192,0.497883040056081,0.35606371709564,0.486096257522023,0.433451545635712,0.398657886810971,0.196171703865333,0.231021657684444,0.273964615890019,0.191457856306354,0.267577417573097,0.1585705871567,0.159341298987215,0.0634022405935277,0,0.0834562319340047,0.151433435098354,2.69197370006565,11.7272440276134,5
"Glb1l2",0.866071985652898,0.986745336946191,1,0.97478176185833,0.989461840609767,0.716388076705569,0.568644434763284,0.580761335861816,0.418786793447316,0.532977958146148,0.47121882241318,0.433635251691377,0.22402119536755,0.226048414381573,0.31465816957964,0.342847002854848,0.362005712801822,0.157751019689741,0.386109304864189,0.00877373108112859,0,0.0787929894989062,0.230348762035692,2.62942043212643,5.64296954882574,5
"Gstm7",0.941217673762673,0.967037613278416,1,0.950402262092333,0.937563270564067,0.766193237406111,0.742876727649133,0.730162248022493,0.553862421016679,0.475470015512887,0.558690412615274,0.466374179831812,0.345658016081439,0.291780613729379,0.421771906025063,0.281939592684547,0.39825144265197,0.298906397640588,0.497602535791709,0.175283229102855,0.16509113119774,0,0.17067616905076,2.97806280955152,6.68427091767197,5
"Hells",0.844331907732744,1,0.983864259292559,0.980128685627764,0.943206225086301,0.701980829706441,0.537010562722254,0.535751686285038,0.396733661279929,0.368892440169744,0.377728599423204,0.38061900600272,0.177833756254082,0.211572216398102,0.233830783321984,0.247032147520037,0.234919108328806,0.117782706171799,0.262801052451078,0,0.0574366615747959,0.104559566927401,0.026508193453874,2.43694123676672,10.4200657552112,5
"Hipk2",0.702402913375473,0.977607221346786,1,0.900557753986816,0.874378226411761,0.558827770687337,0.431085123573789,0.669790140006661,0.387380762084089,0.303920704934367,0.293517356632305,0.374800049382301,0.115450178946715,0.00314647209645471,0.126058308629992,0.217482358175824,0.0243778831153912,0,0.215180240717662,0.12099712876548,0.0035348691084528,0.0994180503974413,0.134085273139956,2.78867350723888,8.96803076909908,5
"Hmgcll1",0.85906592160805,1,0.992736858349965,0.960172085034862,0.957364817334982,0.696499840442614,0.494692331470849,0.581306494915483,0.383223154017489,0.461449729611123,0.563070452582466,0.512700234993839,0.282763310867532,0.316916852218594,0.419652412251722,0.322979173476721,0.428530460081145,0.244238091260797,0.321599078292974,0.135745694174839,0,0.314304211901024,0.312319923645251,3.20517558152568,5.65414106498221,5
"Hoxa11os",0.910649466255129,0.966165334684304,0.969368352889504,1,0.923621912969851,0.717356115831151,0.544753932122927,0.604530837124867,0.553174504581867,0.485971416362762,0.603534738151955,0.483326393373171,0.390930980141738,0.349123690326752,0.449280682240691,0.328175112399142,0.45112314353997,0.291602897491968,0.331256560691817,0.0421585231564179,0,0.290368131447907,0.439333065170704,3.24223178434669,10.68697059235,5
"Hs3st3b1",0.873818009422324,0.989934843546453,1,0.923394897378292,0.933494199989691,0.754887834175652,0.699196091331461,0.623729761664452,0.456021472826724,0.443595228990801,0.525374361699545,0.426835465430156,0.23318218571819,0.221108006898065,0.202106888374404,0.270540664276263,0.331416562632163,0.176552604324082,0.327654040432933,0.0666025545671135,0,0.172966133212023,0.228091020141345,2.93734154407835,9.53561804904481,5
"Igf2bp1",0.819990525943085,0.989032377994208,1,0.945235976934243,0.902981128050637,0.523775747746705,0.449651306611495,0.51120360463664,0.422158308053627,0.27593703212527,0.304754017144584,0.318794332695796,0.135140875742198,0.135060909813723,0.174609072493316,0.169877989552473,0.176267146982389,0.0854584411847165,0.298929086596564,0.0385975376022874,0.00873341901429255,0.0252836757913246,0,2.78346077139211,12.0008493937542,5
"Il1f9",0.833727810071199,0.968967601415402,1,0.956260690002498,0.756642046471548,0.44141379082193,0.501451842624161,0.510135377873958,0.490841157051112,0.566509768562701,0.738978841172152,0.815798965087544,0.331095488183526,0.436568056734272,0.7753989842196,0.759570886571318,0.494860151144231,0.364284342679432,0.0962813059928864,0.258527431899282,0.149195151042249,0,0.286291942758692,3.89618152341366,6.06995548911394,5
"Itgb8",0.80541128718023,1,0.957338906941583,0.973692316127931,0.922146443072881,0.715295623223126,0.660200179571397,0.712948713728082,0.500186296110359,0.607575811031138,0.679504020090079,0.508866485893819,0.293560311169242,0.266189908256517,0.230682823916869,0.355826440539912,0.217300086985335,0.286808746325173,0.301557060083063,0,0.0306305023539632,0.167579630213546,0.296321374868138,2.55675530077162,6.22889294723345,5
"Kif5c",0.828719433393657,1,0.980448318354832,0.926214419128281,0.910466772607004,0.733197708855499,0.600858166727566,0.653374177427393,0.472770130692164,0.435242092492786,0.514701620769053,0.448294512845737,0.243077716541833,0.18024047232729,0.331808639950036,0.210190964297781,0.286703433638434,0.190943529726204,0.354856119532013,0.0701411801154824,0,0.0643722090577407,0.100822074055465,3.29301736059754,8.6203719555558,5
"Klhl3",0.804168151537729,0.907382938574628,0.904453146581617,1,0.757572532306813,0.587186341084027,0.494542004201834,0.43818147280466,0.426307796582155,0.401529852042122,0.520274369300197,0.377615243657913,0.25929075047148,0.247174714010291,0.229130434780276,0.228998518030493,0.292843567369551,0.285831510787508,0.212542206181797,0.180281320274327,0.144464412557102,0,0.146417904868864,2.43940483886636,5.37562439004891,5
"Lck",0.969043161285053,0.924399045721492,1,0.967469657062792,0.878079197434814,0.651547293469285,0.56028844368234,0.657237180593867,0.580554252733411,0.473730085467029,0.485454480101164,0.431479620496859,0.161790727728507,0.137993541828517,0.332279345149616,0.184094948296495,0.259149042050734,0.17296259704571,0.442280199682543,0.0651124998531103,0.0254312185336451,0,0.211571659290661,2.44259212856669,6.61902732582187,5
"Ldhb",0.897941648845164,0.964780627835999,0.981045107471448,1,0.980068068148016,0.694535720020459,0.608320701098175,0.64515186820324,0.550112717909347,0.447777260942208,0.562691186426011,0.407258057576832,0.146393256465469,0.170715010920527,0.284185470064058,0.170800328329311,0.238618542721399,0.219420260253281,0.444214278334787,0.0198017221310619,0,0.0629924907490269,0.144440337674998,2.93483934867749,10.3742268068792,5
"Lix1",0.826512759085849,0.989091837622494,1,0.967655351231295,0.915331519882676,0.601632335881017,0.550425767449334,0.523976150653808,0.304217922334645,0.289656785493764,0.119551468972752,0.201943906947401,0.398077397263971,0.33813525420345,0.250170824422081,0.304850421957351,0.287419977793972,0.27123395848561,0.168411999889611,0.0921757397715297,0,0.210630426481137,0.0831245210909635,2.87054218621612,9.70686998175748,5
"Lmntd2",0.98124127702877,1,0.998733389564478,0.987833700421724,0.965970723916644,0.703284055231713,0.584420861100783,0.661203230771359,0.584950921813466,0.507046924221179,0.512618111294272,0.445330222160556,0.285868933253428,0.235991819627344,0.320882697302591,0.24911598123402,0.430064886773929,0.242469183948336,0.545038868528287,0.0681185600626922,0,0.317254829602124,0.289078202430734,3.5316824001828,5.88994547459952,5
"Lpar2",0.83041048171577,1,0.991561471951008,0.988167734020175,0.964041689474846,0.60960508710445,0.545153240719029,0.59447987872515,0.496496971678754,0.388359921615915,0.514624769946665,0.455673344005214,0.125328463276776,0.150529129423632,0.287572652000654,0.159002989908578,0.270081613089557,0.23920107055033,0.373174802108783,0.0844891457871626,0.0200317586214826,0,0.133297157436639,2.86196983722891,8.15672527082188,5
"Lsr",0.800114068951093,0.963903396463454,0.964604577319806,0.998382081606301,1,0.725576544286222,0.678156020083691,0.654499664650985,0.653868950981583,0.556963359417861,0.664837716473324,0.587893277943957,0.291862657670395,0.308362631490298,0.414239567380207,0.317140382427806,0.38217451081794,0.41139186384185,0.639067129439479,0.121494941009476,0,0.478742564428901,0.411189373931672,3.35563797144642,7.39867665072352,5
"Map2k6",0.864273144837748,1,0.995477119971236,0.967091911271048,0.970138970004912,0.708481462303245,0.598467766660077,0.625732947508756,0.448710460156849,0.433179933027833,0.475069025525171,0.417067604716647,0.246599253963461,0.220652805353285,0.328253209966741,0.182819214618182,0.20327557414189,0.189226304582728,0.292185722789929,0.0759315996707063,0,0.130022555947014,0.131590600581979,2.72433431264563,8.82600028486123,5
"Map3k9",0.776108041076752,0.983126520408218,0.929842325046343,0.967263373507497,1,0.609506813331863,0.517193732947041,0.629630873568552,0.440110789227845,0.614426260103423,0.471409467537372,0.435197340246619,0.114635224657102,0.137654520968581,0.370811269809375,0.206657711205338,0.301848894674932,0.263757711845214,0.448167736808308,0.0815850019007094,0,0.475508393487916,0.443313611394929,3.42928662199706,5.88203150445312,5
"Mapk6",0.865466848271348,1,0.999808512970383,0.977628624649821,0.958026850705074,0.718332380909874,0.606752977482087,0.59937260178789,0.452121955975161,0.346380881252614,0.439039803579168,0.401392132936808,0.152669665250079,0.170748489202712,0.199955863880986,0.186838387852162,0.197487367447428,0.150297965901837,0.3337583828423,0.0801352408864027,0.0286448094799285,0,0.0149476040130481,2.56645579906337,11.1829398898453,5
"Mcm8",0.866482167179697,0.954227678225525,0.901576569861514,0.93063195975456,1,0.563522446432289,0.497367521770721,0.551614110531812,0.436988335472109,0.315517183984639,0.360775701293088,0.363082887184319,0.168205016246464,0.223652342410419,0.180655866422738,0.239274598030151,0.283526808534158,0.194789973912426,0.23781213184531,0.123669887443954,0.0315072092271915,0,0.0167064077982863,2.52758073530947,8.4952315920339,5
"Mllt3",0.862755575725738,0.98037629918737,0.988551638138767,1,0.957561460741396,0.718865429006663,0.565371257169872,0.586281817361219,0.398529258047867,0.481662307281524,0.490479145902579,0.448735332860177,0.344012470414777,0.276635428250924,0.368875006849397,0.302904629444939,0.331909162597025,0.274930471854663,0.263203787778029,0.0907023819438581,0,0.299486549803106,0.315528582510671,2.9176180719224,9.19731769382736,5
"Msi1",0.905218906932307,0.983389502970312,1,0.995385566872697,0.984767093317465,0.672003666724933,0.552502675192394,0.634266576584364,0.507914098741679,0.4179604578425,0.480831336853645,0.38510601050313,0.198658805048995,0.216527486145689,0.258948622982855,0.211568598059829,0.282005685284138,0.175004259276471,0.37179191325341,0.110291331449192,0.0425807377023373,0,0.0966173187268855,2.92973636787602,9.04278674834223,5
"Msi2",0.781812477702792,0.986484187630281,1,0.959944906708313,0.948269882719642,0.634028912949042,0.498892885308204,0.481530496200789,0.407749406348479,0.387247108159207,0.50561834011429,0.528190915782805,0.217212423853224,0.302973417490071,0.275736729639404,0.257209612957114,0.159838484216395,0.16279968262047,0.290239111795419,0.0684900212274216,0,0.232277868662376,0.228195367324009,2.75951710884092,10.2555226302123,5
"Mtf2",0.886477063786563,1,0.992307023591329,0.948708458212501,0.950165023751004,0.726801339041751,0.590222918544718,0.609286757425986,0.379530949258624,0.3347947018286,0.419295229484624,0.414318323808569,0.139081689155172,0.180078048353595,0.212447870149984,0.192434689858269,0.214955053619409,0.117943401059152,0.265913423587666,0,0.0178099635202702,0.0774019813181637,0.0125673290107229,2.57560397791634,10.6234745559124,5
"Mtmr7",0.887690664399578,0.976869736196986,0.985434921210884,1,0.982672627669438,0.729703853830126,0.653741222684881,0.647693935369861,0.526379074745576,0.53972613072594,0.621128869391581,0.527779883223761,0.224839037481064,0.300531860267105,0.346929071547163,0.381940196606533,0.336693120948812,0.274296948922679,0.399009374494569,0.12129721945471,0,0.156663421687714,0.335746701957527,2.96157756836125,5.414466689973,5
"Nap1l2",0.962241514407613,1,0.977484145366649,0.903410898008184,0.880784174198288,0.894851816183069,0.886683811425512,0.794804144164486,0.635642467936313,0.507607097424918,0.493504934761661,0.448442687133232,0.363666941477787,0.406390005770801,0.400574115799445,0.411882781076554,0.470515040215267,0.264321503388372,0.506089918602231,0.252909160457468,0.25931026696201,0,0.135247464976588,3.44077585459862,4.08288829468055,5
"Nasp",0.926081326843968,1,0.987738712005838,0.999710565375929,0.96287729428662,0.706367258959435,0.578324093604862,0.616357339686399,0.494466821146133,0.394505231444108,0.446755411335016,0.376368980748377,0.197983043905933,0.193864723388291,0.264688740965597,0.213167748470239,0.228668017251589,0.206605894795238,0.36696541323889,0.135551887985382,0.0637726944159026,0,0.00422381444858262,2.73902482527864,12.5081589109801,5
"Nek3",0.903071396088474,1,0.942716203431055,0.986141757584267,0.925669818783297,0.659733824147105,0.495437737406594,0.622090761539266,0.446041406098413,0.365626891323518,0.345806778832759,0.298046756952566,0.17308304705472,0.127203297564601,0.173270848139728,0.234667609460613,0.39367796713272,0.245644954488063,0.278198872907481,0.122121939538437,0.065266220892825,0.0333701352246377,0,2.40361560503931,7.04991845976879,5
"Nudt10",0.884687184184118,0.957915631427766,0.996047545433273,1,0.984009924375388,0.657929016002472,0.645785061103873,0.534262596277476,0.371236090966978,0.474119645956946,0.532877591544989,0.4481672369621,0.223651915933634,0.225926068406382,0.319053147980976,0.245561339377213,0.325014925904538,0.189191366489672,0.147794273889408,0,0.0514716262644675,0.103327277044338,0.0655810280658863,2.81463304232384,5.52861875962613,5
"Nudt11",0.792486700808246,0.976751886771868,0.934177788823066,0.972084319467538,1,0.727869077929239,0.577811194891086,0.597210521206253,0.405620364731164,0.511740131156049,0.528473141712243,0.412645392078283,0.293212082729558,0.28504488038249,0.347021405102747,0.277174152000194,0.367275168982969,0.152041742942364,0.279438275683622,0.0929942438983533,0,0.191022948159468,0.160956856721741,3.18443201121304,6.64873336709236,5
"Ophn1",0.785474277103284,1,0.98219179285569,0.916430537155784,0.87923575420559,0.961396869906479,0.708690197483247,0.640744739608711,0.440378782334089,0.464224959046444,0.550748600370851,0.392400316631928,0.490503883307747,0.410368349236596,0.359084317977861,0.276480463155794,0.343126485474503,0.396570315608121,0.487838998788569,0.251571845251699,0.471818033816816,0,0.189196084980467,0.653227948151942,9.22310077382904,5
"Paqr3",0.911553670200115,0.991084239012654,1,0.946091568337714,0.911245829443127,0.733034515399741,0.594347836768179,0.609009464732903,0.553813374895303,0.401335714662716,0.516678382472896,0.382613928389092,0.0769603642695135,0.165285676056996,0.211098313870072,0.282059841168508,0.223122148242475,0.1709865415422,0.416714177073104,0.173929160756946,0.099537582594954,0.0933870111157418,0,2.2774250715351,6.09982365681567,5
"Pcyt1b",0.871924545066163,0.919848271450626,1,0.919942594936813,0.919699614283449,0.743342515687327,0.657789961534565,0.628919217074729,0.462454440533588,0.435897838452725,0.375175547953322,0.307908581723786,0.133586173217913,0.108947842328465,0.202476294191879,0.187075536578558,0.26546522038211,0.119724585116285,0.296404106246508,0.00692408295512668,0,0.0692940369644201,0.124243681833738,2.47681798488198,7.80014472503744,5
"Pdgfc",0.866269771399757,1,0.970488863087583,0.984152432243786,0.974735959910844,0.657536955238761,0.591097716076499,0.606568559934644,0.465712394787961,0.552668252450483,0.573086361177115,0.500705638872804,0.304770071571911,0.265059503365713,0.403388209503211,0.262492356986388,0.31986286855947,0.230340843272213,0.356285540708796,0.0970342616650074,0,0.162064259266937,0.244456273928596,3.23716524572486,9.82796295901195,5
"Phf6",0.874874532887602,0.987528536958038,1,0.976440238065599,0.970238069335698,0.764777528702202,0.675974634718103,0.61292919253369,0.420855149672134,0.451090575565947,0.508349077501218,0.485510497805402,0.19418196937606,0.239210361914094,0.282890320264509,0.239789062257404,0.267247336948751,0.133664046866303,0.24381501594302,0.0222407494002364,0.00201078417999529,0.0596042412643585,0,2.80073832503552,10.4674969708564,5
"Pih1d2",0.852009622284828,0.961202608367362,0.844232120490794,1,0.88511787090489,0.425464079696175,0.673028623197852,0.540999443890161,0.382033187373082,0.388480192897659,0.238460010321243,0.313149513582728,0.284979056277299,0.217170885137021,0.314320023317502,0.191316550824141,0.273771401247795,0.354768541834803,0.440690897520623,0.160887246424576,0,0.114985828565288,0.264569195466789,2.07796758975839,4.50378474027749,5
