"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","delta_max_min","min","cluster"
"Pik3r3",0.878410705685157,0.980754994959524,1,0.970322728164012,0.984978898917568,0.738317838525471,0.66683138057116,0.639324971728546,0.44115143619082,0.437250150276676,0.440298315381656,0.418013990776114,0.184671584206032,0.13040437223324,0.206908748746804,0.200678420299785,0.242398466641362,0.169185037530865,0.333351475032968,0.0244362958457893,0.0105206148161648,0,0.0362446104946128,3.01222974412518,9.84514067590154,5
"Plch1",0.841948733206281,0.942944823239478,0.988106677473551,1,0.899047863062677,0.691206738683695,0.604751659771477,0.327981975894715,0.321098805948401,0.512239898483604,0.416252255874275,0.422351004491483,0.466244702371158,0.335729056695259,0.290290166366152,0.297324621338016,0.397859064536213,0.300179935105736,0.149561626253791,0.0551351713090258,0,0.127988005822476,0.0461975021778501,2.4237195692701,5.29071566557793,5
"Plgrkt",1,0.792410434006992,0.808502115853675,0.618955480372787,0.944879563921629,0.930373986134443,0.826743711945359,0.490316017552943,0.53602285842978,0.390072666860315,0,0.0858687508410803,0.181444603127592,0.249258579887426,0.203156348376561,0.25161359462768,0.344705487528325,0.351081456369229,0.703269272278591,0.229662518975396,0.314508030509713,0.286074562337074,0.271438898047046,0.594746434367663,8.77304866150818,5
"Ppargc1a",0.782789596892693,0.939463728370281,0.899312318488726,0.999384473186765,1,0.590200453708317,0.475972961316691,0.60439393402123,0.326747027896277,0.351573252116612,0.328306629044895,0.348140812179908,0.21456625621987,0.261018778734996,0.303468983400268,0.267567125383731,0.187910671654659,0.217116913690419,0.236214537340348,0.0253425242198186,0,0.25850413814934,0.131641268002351,2.99559854709497,6.32682704829294,5
"Ppp4r4",0.819309601801607,0.993802921078444,1,0.965744695352521,0.883784271596074,0.719523427231266,0.62564355476996,0.671747001496363,0.319794698248555,0.431908999436548,0.452772225089729,0.380446031179192,0.264752532331431,0.20993220385922,0.347366462552266,0.271659415291694,0.408689847829486,0.181283927128825,0.20844087201684,0.134483543316717,0.0771062254256838,0,0.0995185938506538,2.43425057568449,5.90211531102315,5
"Prdx5",0.694476232587751,0.760837250664878,1,0.992090239592489,0.793091775318226,0.488017875401277,0.360954575162146,0.49319015235675,0.268928051845169,0.254375123800621,0.625395273777511,0.082484175610656,0.0510394729656601,0.00663226732413289,0.116709095605776,0,0.16111455242212,0.361033221113047,0.739154272553432,0.21793808887731,0.099529191630575,0.130391595030289,0.346873901636156,0.66021952083427,10.2458497791471,5
"Psrc1",1,0.968144320465878,0.970257157586948,0.920895945734045,0.953711924520462,0.570023787716696,0.424013903113647,0.552784914223211,0.498900386836197,0.374252027713759,0.469450193543598,0.365624107221903,0.208934790024246,0.219411409937399,0.271655078096829,0.304551835384459,0.323569579050135,0.252875209446667,0.321116818965003,0.0748292593767219,0.0106538072166227,0,0.127865416629612,2.54092016467329,9.14996784983187,5
"Ptbp2",0.88078826191455,1,0.98253736266998,0.97156531326738,0.94863503233246,0.727436312964929,0.578809109687324,0.601634678240935,0.34075292424577,0.322328068063056,0.418770957017109,0.391991012197412,0.137381098691301,0.2353650218782,0.244461639870833,0.250059385002956,0.325498409739901,0.0712128014592209,0.191984698511806,0.0315767199682096,0,0.0745742135936437,0.025074047673406,2.68994170225236,10.5895123497519,5
"Ptprk",0.885561914443244,0.997695483037339,1,0.997218773593105,0.986622540696755,0.761387776114597,0.585824849348637,0.672651933873192,0.430492745617095,0.4932214289984,0.519995240377257,0.444901068752622,0.243623363338955,0.182000219498227,0.258405787264349,0.282600786155774,0.365074525616198,0.211214333398727,0.322241210577608,0.0938713581751782,0,0.130232860134467,0.198971860132969,2.54923823784839,9.94815298398636,5
"Rab39b",0.869012759033382,1,0.945999536404483,0.9162559076037,0.943876794542939,0.770418436928896,0.617363952385284,0.571416630615171,0.362636003633226,0.420974574253946,0.57530930768856,0.527419816991261,0.143428688645389,0.221795354693223,0.284554450391021,0.185999520328542,0.249630972783324,0.0988954223032042,0.30704247470616,0.0733854149903982,0,0.0805121586060481,0.060619317444388,2.89128115409485,6.05934156479492,5
"Rad54l",0.911779921241997,1,0.986280764620174,0.978428013306077,0.961822156293453,0.498512951301783,0.404822175634017,0.428147069465537,0.441017347828749,0.305772325665769,0.351762488721224,0.30261823111424,0.10394830135477,0.151894284612233,0.23466988050692,0.184420542808134,0.164574483696953,0.0866475836279808,0.332445168826977,0.110559514050892,0,0.0430461546553034,0.0363320396894383,2.38391215386078,9.18985303627868,5
"Rasl11a",0.929527510798595,1,0.971365253779673,0.908646896664685,0.800829940071628,0.590673249267286,0.541994116079764,0.597291584712173,0.481037798888086,0.452132525443715,0.5526421039177,0.580376188152724,0.337428762033095,0.322260204529651,0.523361591949464,0.246390747257616,0.394920639803838,0.263731527077847,0.421707263394439,0.0969337966370418,0,0.0583160720730055,0.211426352600891,2.51324214090966,5.93945742132315,5
"Rbfa",0.808776496280292,1,0.753186246239522,0.791933232789042,0.764538959489509,0.695410474296014,0.712171125177034,0.474737676972643,0.393556989961806,0.354799899273292,0.271017083983589,0.0310465173287936,0,0.0374711329339438,0.529636936123527,0.0952667236263439,0.308382083291934,0.385799695231052,0.550788501869281,0.121951925089891,0.330274142137673,0.477879045900482,0.615711720530462,0.962378352001329,8.89676364574771,5
"Rbfox3",0.94625776512876,0.954435846343355,0.97923367691048,1,0.994864634910003,0.795739810420636,0.599651327548789,0.580090772148517,0.721971570268973,0.206729185315911,0.318842096973125,0.289249398066018,0.197834661601867,0.197912820802127,0.267765386668984,0.141861120720088,0.117296555920682,0.11684253372518,0.372549547710574,0.107235177762607,0.0317344521502101,0.0302458245930265,0,3.36467666200292,4.46110735693338,5
"Rbm4b",0.885465131635099,0.928628500580987,1,0.9327383283719,0.954060398999386,0.683536171877928,0.601753737049324,0.59357545001427,0.520917301992075,0.39222308709669,0.460744851563079,0.425464282896735,0.211413043905416,0.205108156329782,0.331133188693862,0.244369758238469,0.307956748391217,0.175024629552532,0.362478541414984,0.0963948452169471,0,0.0583845547692072,0.140067639932161,2.50370792709509,8.46025250626893,5
"Rhebl1",0.89668965104442,0.981274947581889,1,0.995689817295916,0.934918752838299,0.663262760795357,0.468602136651834,0.54822671106687,0.514454099233678,0.413519431740882,0.491566395333993,0.359909431410576,0.321574387189777,0.301590019134125,0.424598582080962,0.298230804883555,0.302409772113942,0.109562386810726,0.344948642167136,0,0.0915301804245796,0.129659067830028,0.270723358666673,2.4702483988475,6.69119821437051,5
"Rimklb",0.926720136301196,0.992369809121151,1,0.928574144674714,0.938843406213331,0.80585960090124,0.712972943837011,0.712323456778202,0.511983062286441,0.504247808680507,0.626643468719955,0.536020286597049,0.247664239187376,0.264042050926172,0.360695908539686,0.273905512203287,0.342659830568384,0.217089849020182,0.388606483160573,0.0808050881080576,0,0.0112734719079903,0.096390360859154,3.02973544507903,9.3402486747019,5
"Rps6ka6",0.862613500471538,1,0.99275153197347,0.982203758017857,0.989833114364043,0.746135370834092,0.637983648289566,0.611057439151691,0.444483644596769,0.387107496514361,0.525467550838034,0.483484035280822,0.163349930179625,0.248394206146522,0.243645882113162,0.202697363348308,0.217999836011912,0.174703903383469,0.254773533536002,0.0415035546412739,0,0.0603230573092109,0.0429988786350516,3.38047276800858,9.24622901546807,5
"Rragb",0.956912707077831,0.997443163263955,0.982188008696085,1,0.939422779271686,0.766140863902359,0.624920432772106,0.675606811479851,0.48889619427677,0.449276734706899,0.556339906337029,0.486650557535975,0.207902814620182,0.293580131977447,0.242934886785393,0.277983015562529,0.308016823188877,0.222067520330413,0.403878414810517,0,0.0377762952517399,0.137879253637638,0.258151730134049,3.11209243769036,6.41276463695348,5
"Rragd",1,0.988965975184939,0.991600244490518,0.939094316704957,0.92424280604316,0.803165387201684,0.74064347449034,0.75004790733153,0.5219041713419,0.419417138318315,0.415188727496069,0.415831731409565,0.231203473411452,0.379564596838471,0.295247577132808,0.355725693652768,0.203401932813271,0.218061346579451,0.417032781346687,0.271459393819364,0.20690061410044,0,0.0289706591928476,2.75445386349334,8.90225520455977,5
"Rrm2",0.863018070524762,0.977658028856845,0.958209940646312,1,0.909902385788145,0.563562085787049,0.444988934234717,0.461564661453518,0.423383046942063,0.305820562309574,0.34723387373899,0.287849083960981,0.123960370410618,0.15209927301188,0.236295495490927,0.139485516604534,0.124035654591235,0.168733713537832,0.298915844235809,0.0397325699533719,0.0168844885034706,0,0.0475907788969939,2.62808554437321,11.1559198690326,5
"Sap30",0.897612708424885,0.963281799760581,0.969890687736836,1,0.940594482053769,0.57967008716233,0.45691577362063,0.604559219953552,0.511807506696626,0.276167276879666,0.455493556050991,0.323739130009143,0.129781792451206,0.115398278134581,0.284514976141066,0.0905668956052302,0.129190600849419,0.129910411215903,0.478541467114283,0.0684602057065958,0.0642666504363746,0,0.0758110156136,2.38390056921854,8.69813793257061,5
"Sbk1",0.867399766088665,0.991850842133085,1,0.962321352570627,0.93728102392225,0.733450242837598,0.661702371884142,0.697555473242055,0.579933208471578,0.487740212066336,0.542383017623498,0.429672293269726,0.249176315614708,0.193344125245829,0.319248866824225,0.272541748072188,0.358637811258176,0.267215421354778,0.43934758605774,0.141466940415266,0,0.0653238131565024,0.128281663587155,3.05955547002741,11.3668127497574,5
"Senp8",0.865575073987572,0.921664755336864,1,0.977724748973407,0.992990381814925,0.517983304146973,0.529041634053951,0.465410823508508,0.32697802719744,0.269572201476475,0.218190520898535,0.354224073932639,0.0882209604513611,0.197782895064721,0.153027345847337,0.0981838775715028,0.15586723051265,0.117887212124349,0.179423957113287,0.0144519938249004,0,0.019542494624206,0.0153809755669566,2.29716514608956,7.83857804204683,5
"Sgsm1",0.845079259644614,0.991140788316017,0.994839013796569,1,0.972405188928933,0.630084826499983,0.54864533973681,0.481180215473753,0.465605239971618,0.350972875503858,0.365153859956474,0.256875775847419,0.198236111674511,0.106527096531612,0.136533956347028,0.2054140492891,0.290971001396052,0.15547663657587,0.321562523309072,0.0953302337481851,0.0498142463400203,0.0706920132578879,0,2.63088604248711,6.81647669335515,5
"Siah1b",0.885621151071294,0.949133766565251,0.928612571826773,1,0.92445531363633,0.616297011675802,0.518603671011621,0.47216203557558,0.450267964061069,0.291526085648217,0.280459675146383,0.326920252851081,0.163534273325772,0.176163606252344,0.183909180540007,0.17396763304416,0.228857527922974,0.170184546106517,0.31504914758147,0.0517456017605141,0.0282350817087958,0.0126571364878065,0,2.38761533470208,7.65363085938284,5
"Skil",0.854010653211469,1,0.997048448321553,0.94576873344353,0.966666370201392,0.7505548056879,0.646378692258669,0.664940009685024,0.444281734158571,0.441039607419523,0.547740699016295,0.484003927693352,0.217120630507598,0.23712824935223,0.236598936644783,0.254833009585087,0.24616675082099,0.140669983309062,0.358718810047998,0.0274993604895156,0,0.154711820130616,0.173184405522692,2.71990794315298,9.95715332472706,5
"Slc25a13",0.784236158730707,0.962570642830496,0.93562002748507,1,0.938459314028229,0.578942845887043,0.489529276326561,0.48243367413309,0.436524092600761,0.328936172646899,0.343278034055464,0.346411497850775,0.120645855948848,0.190556995545449,0.257636642750678,0.0981294677476335,0.121606023676073,0.10912618429984,0.345238056226022,0,0.0837776801743459,0.152962032259569,0.137681872749162,3.00557535800523,8.5122083483168,5
"Slc25a33",0.901118794953009,0.960403211716696,0.972391800122854,1,0.884338166324293,0.684156602408637,0.585980970648132,0.648046760891955,0.6004776520669,0.38385173279947,0.450619124798374,0.381046559913468,0.228639509294675,0.233964898985265,0.30943118862066,0.206423612197995,0.21291364831077,0.203271473990065,0.410272084357271,0.182447418458842,0.126426141834934,0,0.0994715752858639,2.97041287595681,6.93938687478614,5
"Slc2a4",0.942628715680674,0.997569439088054,1,0.933509356569393,0.931023714443077,0.680287500314747,0.629871206001061,0.68340982899262,0.511747418693676,0.496075034326751,0.47665560085428,0.460040035718314,0.257533414628251,0.340858360614247,0.415440463836025,0.362488781864505,0.490288769756283,0.277428463269061,0.408040614482608,0.190884854084448,0.14549326868551,0,0.173573002380667,2.6722654664297,8.1603027457826,5
"Slc7a11",0.926713387402926,0.978697197607775,0.971215475690159,0.960331111854379,1,0.777347977910883,0.649192411089962,0.698271078057835,0.432655329904457,0.611211079960509,0.623227019027876,0.623438004446917,0.388338424144814,0.414262559932047,0.584699436086278,0.401528805377591,0.391120043705553,0.345999103379933,0.353381364609404,0.150538858650503,0,0.212331473389911,0.306789158774918,3.42521191904579,6.52026165573614,5
"Smarcad1",0.885349529690493,1,0.998203168925153,0.987105984978979,0.996757917084597,0.693148401397647,0.589572394526956,0.5825414605437,0.393901410159608,0.409729713351111,0.436579711313437,0.417734308770487,0.195068930767184,0.231335240984333,0.23778029628878,0.220540613730068,0.261597693457691,0.113247580621988,0.242516247492576,0,0.0328700396698505,0.085546595042127,0.070050533287448,2.40149592396645,10.6122734609117,5
"Spata18",0.809351546090781,1,0.930189717173498,0.731179755706513,0.833177602966729,0.595530505620638,0.463994455022923,0.59161797522894,0.429504923720202,0.533148923928756,0.530506778606513,0.448511341117284,0.26794177328739,0.252098598779522,0.144324570049961,0.255575767981203,0.217262918330735,0.382850162666879,0.173121595215705,0,0.104389947446203,0.228936126744127,0.373810342035953,2.78199136860465,4.30525501128708,5
"Spsb4",0.792448897368984,0.983028368124352,0.99214809263181,0.99981473297168,1,0.692700248900111,0.58781873830959,0.662939280371527,0.469678693543624,0.346208435432131,0.628724084480731,0.511220723477351,0.120421884644144,0.145479297572,0.133445839216805,0.202167328569853,0.221647742728793,0.0408567227119151,0.369904227966361,0.0270435878081969,0,0.132695418596816,0.203409165914543,2.63310681181871,8.2196068423639,5
"Srsf10",0.909260639649802,1,0.991411888634026,0.975579704175307,0.974441625076778,0.774538656900552,0.646594729904925,0.581003634303498,0.384098759960135,0.369539787354515,0.458586207676051,0.436743409834714,0.173993805691001,0.239506955632374,0.259918063283323,0.188736801077435,0.222802956940247,0.123478542649082,0.228771125485792,0.00461960542497818,0,0.0854137865608876,0.0490857203666254,2.34195909769998,12.1095978595149,5
"St6gal2",0.796320311901051,1,0.990155976067192,0.882080401022963,0.916883792250112,0.665258190685406,0.643987545393247,0.738661713971898,0.482632778230419,0.42845913806737,0.380391993940319,0.336048816358056,0.183296915391388,0.153311850634422,0.248224475276213,0.268103972371215,0.169352377586361,0.245437805344403,0.460019404059918,0.164329380963613,0,0.208539722600057,0.0671327245026683,3.69861832993233,4.58315403409381,5
"Stk26",0.884357299014496,0.956104484682607,0.950043376136855,0.91643792388016,1,0.756296288872607,0.692416642311995,0.70950232890535,0.512418547420345,0.481410284139782,0.748930276074035,0.672168445967858,0.263121968762206,0.375669097663482,0.336391970008289,0.224952418815132,0.246817760315793,0.183355933398748,0.411131786109254,0.0889671430598053,0,0.165652521517359,0.258934632399949,2.77119882889172,9.13869418585452,5
"Suv39h2",0.879540804148661,0.994594590147968,0.989995443807165,1,0.968639795701851,0.635913891895155,0.541477563556188,0.537754980986138,0.433307528230183,0.350693117289123,0.397960307246147,0.366855217885428,0.129059639433489,0.177292881197162,0.255207533699281,0.105559038629666,0.19503686318833,0.125610984489215,0.296630931960666,0.0513522385447943,0.0222476089719921,0,0.0315955417721263,2.76673282505119,8.80786747739132,5
"Syt11",0.837383116660327,0.996044616012522,1,0.948426129618868,0.86523519655877,0.71292656385122,0.59097263580199,0.621897196782236,0.565329242855761,0.443621677185916,0.568717192413874,0.462290068293987,0.212957793524219,0.141195409940421,0.287176623137411,0.277703138321998,0.423547253772068,0.28009474710438,0.387975468212448,0.128266451492865,0,0.157420324801253,0.191954683356911,2.69092016335256,9.08078377944726,5
"Tagln3",0.931781651279419,0.966490018464178,1,0.956118806276167,0.907788569311289,0.78072199210697,0.652042842649078,0.705403608727108,0.643352566870451,0.555077557854444,0.551049747101977,0.496197267823488,0.290520299894458,0.27756948562523,0.424887500433279,0.351941031574389,0.371492971259465,0.318329479245646,0.418479074259067,0,0.0757467268053042,0.112064959961441,0.200000356053547,3.21699582998955,5.67741702129733,5
"Tgfbr1",0.834592314873432,1,0.979797305291766,0.945192166467979,0.957730793854025,0.739450507312478,0.611572143663464,0.539872000579697,0.35320322973531,0.335341225652085,0.417399727642626,0.391620877191947,0.171656049847794,0.214696669078646,0.164067729131221,0.249117651241995,0.211228012653354,0.106354942497939,0.288176694097001,0.0795376219307701,0.0876696317576759,0.0686790691169737,0,2.5018601642349,11.4492701220249,5
"Trim6",0.713742853052316,0.885816800046773,0.879987687660345,1,0.75681766008734,0.63404933527896,0.575677535560465,0.785351290532399,0.430000418234902,0.101165720114303,0.090738711063064,0.164945436280612,0.140667123930753,0.240484591102946,0.0918377993279244,0.202604157933963,0.103630131959325,0.123215799723988,0.452150556807584,0.227438150736815,0.243212568775463,0.107264201187169,0,2.88301160273737,5.10164357083549,5
"Trp53inp1",0.831401957904893,0.96396556323306,0.969585624723905,0.928639009728002,1,0.783887003928665,0.65977921281348,0.497625229838751,0.365197136035714,0.441827776051771,0.526781495926884,0.519616761296779,0.165273716457117,0.246993822451629,0.271426855688948,0.227181233704805,0.237957771493078,0.151083924601213,0.22941502143847,0.0479741744010424,0,0.136831210512495,0.10325501951038,2.91159325611392,9.42632272831053,5
"Ttbk1",0.901857303920941,0.962801832552795,1,0.911447655986359,0.906001619906045,0.652208875849593,0.667199155443317,0.683004270751441,0.496350444043259,0.34667573098453,0.537016267983168,0.41554694857493,0.251612964776905,0.220319436216403,0.342908387890378,0.276585653970042,0.354621479716755,0.192002268121846,0.459844769514525,0.224179893204321,0.173562363907414,0,0.0844667727161076,3.97909362159757,4.85814290132107,5
"Ttpa",0.854231221637775,1,0.98270787676486,0.996515444680489,0.996265230749718,0.681760254179399,0.558715659504454,0.511402408299617,0.384045352791915,0.361105965537318,0.336430801462881,0.333023822321009,0.218919480047607,0.315464488028669,0.307488247955811,0.247502256784349,0.289439394440082,0.115454476305634,0.231390752250089,0,0.0656692723915788,0.132772690672061,0.00881449040606055,2.96583852804827,5.90194532023841,5
"Ube2t",0.952542337905874,0.98701428911364,0.973780228135775,0.963155717206349,1,0.557507794721832,0.455146038970141,0.364902817276701,0.474675030202984,0.404284792347766,0.368198859890022,0.264485036787242,0.198666579840791,0.276622576757312,0.27238024571906,0.254307464452795,0.189774436160479,0.224646279660633,0.300288390290721,0,0.111945862282094,0.0414622474460342,0.144945291514304,2.39229086727606,6.33370102319337,5
"Wdr54",0.893929202531774,1,0.961298064990615,0.879368494396369,0.835976287695093,0.556434769335271,0.426251924698677,0.492369943977463,0.476785102364029,0.347535932481074,0.472083730326585,0.288112919492584,0.236749194077097,0.240449969277731,0.305536868749964,0.289137062389809,0.227115415856595,0.115144252883017,0.287807347126059,0.116528927680739,0.0726694955002295,0,0.104226347525783,2.44510005109343,6.34458372534659,5
"Wdr6",0.858148477611284,1,0.994675268331855,0.963788701968971,0.925096490790482,0.639372131844942,0.550704693379936,0.580613982729335,0.435840273425217,0.410710611262625,0.445330144009201,0.345706202456946,0.200520586897281,0.181201763847528,0.218474607478347,0.246961619587269,0.354993244022348,0.222788941393491,0.302446690021492,0.0946230137841991,0.0340989595449211,0,0.075565991802203,2.47181691901369,12.4588849636002,5
"Whrn",0.883479803088601,0.967443583302423,0.994394980567853,1,0.94027948667573,0.667232313706513,0.585899772539807,0.663810262701925,0.530422838940538,0.483393095651192,0.630231987993342,0.467733147486167,0.255490517013779,0.231198533456266,0.345396906065045,0.315735688308125,0.354431151159887,0.217147712245229,0.437734679955318,0.0943781656925043,0,0.184787519087143,0.245174613682247,2.81569247079668,8.94684036914078,5
"Wnk3",0.859100642169219,1,0.971315488763562,0.882938570236459,0.895486878259626,0.765385577995889,0.66327738334528,0.683498723566083,0.450148833669683,0.391198151362805,0.459074705697119,0.398405740910964,0.199288431620202,0.19704798452395,0.189351356068814,0.345380827744419,0.270976395864817,0.190085349283644,0.258201534092057,0.158182919665431,0.0456983041995598,0.00602160805809029,0,2.91803453399351,8.19264075069302,5
"Wwp2",0.715307931940502,0.922861166739277,0.931240084807374,0.939960578569538,1,0.584318068238569,0.507900190503671,0.522461568640275,0.63598928856209,0.430518542944645,0.77173918681487,0.666377465632973,0.30078260962517,0.35373804646394,0.369792685448507,0.196393609630161,0.290835302277534,0.190476769584073,0.473713755893234,0.0424229665055127,0,0.399783771156025,0.484641475358864,3.95832432687878,11.2275584562849,5
"Xrcc5",0.877703662166421,1,0.989873091890617,0.950291691365503,0.936189891356954,0.67684423635107,0.602697044584865,0.598329193765188,0.411615546133785,0.37839982083485,0.388277954865932,0.321314764656035,0.150161148981209,0.175011009860901,0.211100795498871,0.214710054272863,0.190761300789116,0.165342420825637,0.332795142231548,0.0335230862787044,0,0.0603801613852258,0.0730747007503982,2.52426681166507,9.78391579261312,5
"Zcchc12",0.956858035258915,0.940832661006618,1,0.90618389689207,0.945132964960827,0.976254255159065,0.946628604870202,0.880074225891045,0.538007395708313,0.645618030884126,0.666894260776072,0.581216610331852,0.257118267056423,0.250386758538197,0.332342264916045,0.204630723693099,0.278695149173943,0.136624160122148,0.472699322757058,0.0963913116368033,0.0257203121083071,0,0.0637179200680554,2.39325478770408,6.64203882876476,5
"Zcchc18",0.922966208449178,1,0.993290459524546,0.975888821748695,0.955631480860531,0.821840374192737,0.745967272880617,0.787870619208151,0.62127295756459,0.565824522843164,0.590377568984576,0.503902135876455,0.315677343089719,0.23671918399643,0.401916678871978,0.221539318113032,0.41466494605597,0.30063695249996,0.525981583080317,0.12808518800865,0.00345105695766555,0,0.170098085548657,2.73289670953664,7.7933183595323,5
"Zfp365",0.829062080866421,1,0.880406057917814,0.864495601823966,0.937757951195636,0.730378691085219,0.646141888398718,0.749771230165644,0.47046562070444,0.656235021300855,0.735770804447443,0.539205310062543,0.315646500843605,0.331787359948847,0.385186529155287,0.386974321771724,0.388380156036947,0.423207517223506,0.354934845951016,0.0154146203601756,0,0.245937063368624,0.219197000772831,2.5925847512527,5.72923295853975,5
"Zfp462",0.811505200762034,0.996688610757942,1,0.870151211119298,0.850401214693428,0.691128980035126,0.596691279063842,0.666475414594893,0.405900617763831,0.42635910740691,0.358339460754614,0.368672736396193,0.226273652466905,0.142865347984339,0.203928054316922,0.304662486551608,0.253856988639762,0.159310616786856,0.248398916913251,0.104548387635722,0,0.100709682511689,0.0653452225741071,2.86783902567625,10.8718944839146,5
"Crym",1,0.810150155115871,0.69893084876146,0.55305789907101,0.692537458655595,0.961723652950641,0.880134598589044,0.919446147706463,0.879078155700476,0.389107988954662,0.492167591474327,0.549159549157965,0.100308927730521,0.308830211284829,0.0216992181765671,0.303331297525999,0.391907413422488,0.349069980436116,0.531913143645403,0.188799685744272,0.201237178670145,0,0.0705513236192529,2.51477570252228,5.4557456653662,5
